Energy,Epoch
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1161285230791926,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1113834699947829,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1161911303828653,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1113834699947829,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1150102009095442,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.1113834699947829,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1163787241164371,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1113834699947829,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1161285230791926,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.113860140564081,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1113834699947829,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.113860140564081,99
-1.1113834699947829,99
-1.1150102009095442,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.113860140564081,99
-1.1162140607466908,99
-1.1162140607466908,99
-1.1165958406996173,199
-1.1166185527292731,199
-1.1162576751761275,199
-1.1165746915981625,199
-1.1163460123131097,199
-1.1163018666942017,199
-1.1165338288907074,199
-1.114286434110897,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1163018666942035,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1159382815522232,199
-1.1162576751761275,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1164760323111744,199
-1.1163018666942035,199
-1.1160938519178485,199
-1.1154259930624812,199
-1.1166185527292731,199
-1.1167061372361045,199
-1.1166185527292731,199
-1.1164548228423785,199
-1.116257675176126,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.116257675176126,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1163460123131101,199
-1.1165746915981625,199
-1.1163018666942035,199
-1.1166185527292731,199
-1.1143326241966705,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1162576751761275,199
-1.1162576751761275,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1163460123131097,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.116049444795471,199
-1.1165746915981625,199
-1.1161369053528527,199
-1.1165746915981625,199
-1.1160272792150931,199
-1.1163460123131097,199
-1.1166623679427707,199
-1.1163460123131097,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166396796963458,199
-1.1165519557866,199
-1.1167061372361045,199
-1.1163460123131101,199
-1.1162576751761275,199
-1.1166623679427707,199
-1.1163018666942017,199
-1.1166623679427707,199
-1.1162576751761275,199
-1.1160272792150931,199
-1.1163018666942017,199
-1.1165746915981625,199
-1.1143326241966705,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1157732371452547,199
-1.1162576751761275,199
-1.1163018666942035,199
-1.1143787684979753,199
-1.1166185527292731,199
-1.1163018666942017,199
-1.1163018666942017,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1165338288907074,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1164898791137958,199
-1.1165338288907074,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1160272792150931,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1165777327549404,199
-1.1161369053528527,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1165338288907074,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1164898791137972,199
-1.1163460123131097,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.11428963666523,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.115982803323949,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1164898791137958,199
-1.115191156479272,199
-1.1167061372361045,199
-1.1166185527292731,199
-1.1167061372361045,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.116498809205088,199
-1.1139526604751755,199
-1.1162576751761275,199
-1.1162576751761275,199
-1.1163460123131097,199
-1.115982803323949,199
-1.1165746915981625,199
-1.1163901120302795,199
-1.1165746915981625,199
-1.1162576751761275,199
-1.1163049275661188,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1165519557866,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1165519557866004,199
-1.1166185527292731,199
-1.1159382815522232,199
-1.1166185527292731,199
-1.1163018666942017,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.116595840699618,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1163018666942017,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1164548228423796,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1167061372361045,199
-1.116257675176126,199
-1.1167061372361045,199
-1.116257675176126,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1159382815522232,199
-1.1162576751761275,199
-1.1166623679427707,199
-1.1143326241966705,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1160049917886288,199
-1.1166623679427707,199
-1.1163901120302795,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1142434039703646,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1143326241966733,199
-1.1163018666942017,199
-1.1166623679427707,199
-1.1165338288907074,199
-1.1167061372361045,199
-1.1165777327549404,199
-1.1165746915981625,199
-1.1162576751761275,199
-1.1163460123131097,199
-1.1166185527292731,199
-1.1165519557866004,199
-1.1166623679427707,199
-1.1163018666942017,199
-1.1167061372361045,199
-1.1165338288907074,199
-1.115100450201862,199
-1.1163018666942035,199
-1.1163460123131101,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1163460123131097,199
-1.115471039213179,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1163901120302795,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.115982803323949,199
-1.1167061372361045,199
-1.1163018666942035,199
-1.1166185527292731,199
-1.1164988092050874,199
-1.1166185527292731,199
-1.1167061372361045,199
-1.1166185527292731,199
-1.1165338288907074,199
-1.1165338288907074,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1154259930624817,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1143326241966705,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1163901120302795,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1167061372361045,199
-1.1165338288907074,199
-1.1165746915981625,199
-1.116257675176126,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1163018666942017,199
-1.1163460123131101,199
-1.1166185527292731,199
-1.1163018666942035,199
-1.1165746915981625,199
-1.116367276423917,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1163018666942017,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1167061372361045,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.116026426201138,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1139285478227432,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.116533828890709,199
-1.1143326241966705,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1142434039703646,199
-1.1165746915981625,199
-1.1163018666942017,199
-1.1163901120302795,199
-1.1163018666942017,199
-1.1167061372361045,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1162789835391493,199
-1.1165746915981625,199
-1.1163460123131101,199
-1.1166623679427707,199
-1.1159382815522232,199
-1.1166623679427707,199
-1.1162607392288764,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1143326241966733,199
-1.1165958406996173,199
-1.1166623679427707,199
-1.1163460123131097,199
-1.1163018666942035,199
-1.1165338288907074,199
-1.1163018666942017,199
-1.116257675176126,199
-1.1166623679427707,199
-1.116257675176126,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1163460123131101,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1163018666942035,199
-1.1162576751761275,199
-1.1163460123131097,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1166396796963458,199
-1.1166185527292731,199
-1.116683472774231,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.115982803323949,199
-1.1159152035780935,199
-1.1162576751761275,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1163651293585566,199
-1.116533828890709,199
-1.1162576751761275,199
-1.1164898791137958,199
-1.1163018666942017,199
-1.116257675176126,199
-1.1166185527292731,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1162576751761275,199
-1.1159597491125326,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1163460123131097,199
-1.1165746915981625,199
-1.1164489339083352,199
-1.1166623679427707,199
-1.1142864341108987,199
-1.1165746915981625,199
-1.116498809205088,199
-1.1165746915981625,199
-1.1156388876851464,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1163460123131097,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.116410790571596,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1167061372361045,199
-1.1163018666942035,199
-1.1163460123131097,199
-1.1166185527292731,199
-1.1139991799857205,199
-1.1167061372361045,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1162576751761275,199
-1.1165746915981625,199
-1.115982803323949,199
-1.1166185527292731,199
-1.1163460123131101,199
-1.1165958406996173,199
-1.1166623679427707,199
-1.1164898791137958,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1163460123131101,199
-1.1167061372361045,199
-1.1162576751761275,199
-1.116257675176126,199
-1.1143787684979753,199
-1.1166623679427707,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1165746915981625,199
-1.1163460123131101,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.116257675176126,199
-1.1166623679427707,199
-1.1162576751761275,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1163018666942017,199
-1.1167061372361045,199
-1.1163018666942035,199
-1.1165777327549404,199
-1.1137334947564876,199
-1.1163018666942017,199
-1.1162576751761275,199
-1.1166185527292731,199
-1.1162576751761275,199
-1.1166185527292731,199
-1.116410790571596,199
-1.1162576751761275,199
-1.1163460123131101,199
-1.1139526604751746,199
-1.1165519557866004,199
-1.1166185527292731,199
-1.1154259930624812,199
-1.1166623679427707,199
-1.1163460123131101,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1163460123131097,199
-1.1167061372361045,199
-1.1165746915981625,199
-1.1163901120302795,199
-1.1166623679427707,199
-1.1163901120302795,199
-1.1165746915981625,199
-1.1143787684979753,199
-1.1164898791137958,199
-1.1165519557866,199
-1.115982803323949,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.1165746915981625,199
-1.1143326241966733,199
-1.115471039213179,199
-1.1165338288907074,199
-1.1164898791137972,199
-1.11623476824873,199
-1.1166623679427707,199
-1.1166185527292731,199
-1.115982803323949,199
-1.1163018666942017,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.1163460123131101,199
-1.1166623679427707,199
-1.1165746915981625,199
-1.1166185527292731,199
-1.1143787684979753,199
-1.1166185527292731,199
-1.1166623679427707,199
-1.116257675176126,199
-1.115960492899906,199
-1.1163460123131097,199
-1.1159382815522232,199
-1.1163018666942017,199
-1.1165746915981625,199
-1.1166623679427707,199
-1.1167061372361045,199
-1.1163018666942035,199
-1.1166185527292731,199
-1.1165338288907074,199
-1.1160049917886274,299
-1.115471039213179,299
-1.1157169353864684,299
-1.114819055301128,299
-1.115382572452747,299
-1.1160938519178485,299
-1.1167061372361045,299
-1.1167061372361045,299
-1.1166185527292731,299
-1.114160213590933,299
-1.115841978807955,299
-1.1160938519178485,299
-1.116683472774231,299
-1.1166623679427707,299
-1.1160938519178485,299
-1.1154727072051187,299
-1.1147953355245839,299
-1.1166623679427707,299
-1.1158835088050958,299
-1.1152794780659112,299
-1.1166623679427707,299
-1.115382572452747,299
-1.1166623679427707,299
-1.1160049917886263,299
-1.116683472774231,299
-1.1160264262011388,299
-1.1160264262011361,299
-1.1136398885446106,299
-1.1154276627530573,299
-1.116049444795471,299
-1.1167061372361045,299
-1.1154276627530573,299
-1.1165427496571567,299
-1.1166623679427707,299
-1.1155160395130994,299
-1.1166215907039403,299
-1.1155160395130994,299
-1.1167061372361045,299
-1.1166185527292731,299
-1.1167061372361045,299
-1.1160938519178485,299
-1.1165427496571567,299
-1.1160049917886274,299
-1.1166623679427707,299
-1.1167061372361045,299
-1.115838884782442,299
-1.1158835088050958,299
-1.1154276627530573,299
-1.116049444795471,299
-1.1167061372361045,299
-1.1165427496571567,299
-1.1155160395130994,299
-1.1166623679427707,299
-1.116049444795471,299
-1.1166185527292731,299
-1.1160494447954699,299
-1.1165746915981625,299
-1.1167061372361045,299
-1.1166623679427707,299
-1.1167061372361045,299
-1.1166623679427707,299
-1.1154276627530573,299
-1.1166185527292731,299
-1.1159280869529493,299
-1.1163460123131101,299
-1.1166185527292731,299
-1.1160494447954699,299
-1.1160049917886274,299
-1.1167061372361045,299
-1.1166623679427707,299
-1.1160938519178485,299
-1.1166185527292731,299
-1.1137334947564865,299
-1.1165549985914784,299
-1.116533828890709,299
-1.1152124124754341,299
-1.1160049917886263,299
-1.1166623679427707,299
-1.115838884782442,299
-1.1153480635946844,299
-1.1163231529317368,299
-1.116070857089582,299
-1.1166185527292731,299
-1.1167061372361045,299
-1.1163901120302795,299
-1.1166623679427707,299
-1.1160494447954699,299
-1.1155160395130994,299
-1.1164760323111727,299
-1.1160938519178485,299
-1.1160938519178485,299
-1.1166185527292731,299
-1.1166185527292731,299
-1.1137334947564865,299
-1.1158835088050962,299
-1.116498809205088,299
-1.1167061372361045,299
-1.1160494447954699,299
-1.1166215907039403,299
-1.1165746915981625,299
-1.1160494447954699,299
-1.1160494447954699,299
-1.1167061372361045,299
-1.1152576753544114,299
-1.1154727072051187,299
-1.116049444795471,299
-1.1154276627530573,299
-1.1166185527292731,299
-1.1160494447954699,299
-1.116683472774231,299
-1.1166185527292731,299
-1.1167061372361045,299
-1.1160938519178485,299
-1.1148866556554828,299
-1.1160938519178485,299
-1.1160708570895794,299
-1.115960492899906,299
-1.1167061372361045,299
-1.1166185527292731,299
-1.1160938519178485,299
-1.1160049917886274,299
-1.1141558331941255,299
-1.1166623679427707,299
-1.1166396796963458,299
-1.1166623679427707,299
-1.1160938519178485,299
-1.1158835088050958,299
-1.1167061372361045,299
-1.1164320221701722,299
-1.1166185527292731,299
-1.1160938519178485,299
-1.1166623679427707,299
-1.1154727072051187,299
-1.1167061372361045,299
-1.1166396796963458,299
-1.1160938519178485,299
-1.1160494447954699,299
-1.1146704980528541,299
-1.1166623679427707,299
-1.1164548228423796,299
-1.1166185527292731,299
-1.1166623679427707,299
-1.1166623679427707,299
-1.1153045667183088,299
-1.1166623679427707,299
-1.1166185527292731,299
-1.1166623679427707,299
-1.1160049917886274,299
-1.1160049917886263,299
-1.1167061372361045,299
-1.1160049917886263,299
-1.1154259930624812,299
-1.1160264262011361,299
-1.116049444795471,299
-1.1165427496571567,299
-1.1166623679427707,299
-1.1157169353864684,299
-1.1160938519178485,299
-1.1160938519178485,299
-1.1167061372361045,299
-1.1165988803224747,299
-1.1159280869529498,299
-1.1167061372361045,299
-1.116070857089582,299
-1.1160494447954699,299
-1.1165427496571567,299
-1.1166623679427707,299
-1.1166623679427707,299
-1.1167061372361045,299
-1.1167061372361045,299
-1.1167061372361045,299
-1.1166623679427707,299
-1.1166623679427707,299
-1.1167061372361045,299
-1.1164548228423796,299
-1.1167061372361045,299
-1.1166185527292731,299
-1.1154276627530573,299
-1.1165427496571567,299
-1.1165427496571567,299
-1.116498809205088,299
-1.1165427496571567,299
-1.1165427496571567,299
-1.1166623679427707,299
-1.1160049917886274,299
-1.1166185527292731,299
-1.1166623679427707,299
